"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WT03","WT03_ATTRIBUTES"
"USC00207308","1976-07-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   28",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-07-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-07-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   18",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-07-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-07-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   18",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-07-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   66",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-07-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  142",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-07-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-07-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   20",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-07-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   13",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-07-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   18",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-08-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   43",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-08-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  109",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-08-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   81",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-08-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   51",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  356",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   10",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   79",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   89",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   97",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   46",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   94",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   33",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   94",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-09-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  191",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-10-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  264",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-10-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  168",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-10-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   58",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-10-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   94",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-10-31","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   81",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-11-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-11-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   94",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-11-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  188",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-12-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   18",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-12-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-12-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   48",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-12-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  264",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1976-12-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-01-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   10",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-01-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   91",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-01-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   10",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-01-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-02-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-02-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-02-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-02-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  117",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-02-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  198",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-03-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  142",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-03-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   97",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-03-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  104",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-03-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-03-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  117",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-03-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   84",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-03-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-03-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  150",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-04-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  150",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-04-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   84",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-04-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-04-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-04-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  348",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-04-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  145",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-04-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-04-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  127",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-04-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   43",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-05-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   76",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-05-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   13",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-05-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   61",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-05-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  104",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-06-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   64",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-06-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   10",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-06-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  122",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-06-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   81",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-06-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  173",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-06-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   25",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-06-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   38",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-06-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  290",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-06-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-06-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   53",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-07-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  206",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-07-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   81",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-07-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  122",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-07-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   10",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-07-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   43",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-07-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   84",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-07-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   18",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-07-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   20",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-07-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-08-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  107",",,6,",,,,,,,,,,,,,,,,,"  167",",,6,",,,"    1",",,6"
"USC00207308","1977-08-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  124",",,6,",,,,,,,,,,,,,,,,,"  200",",,6,",,,"    1",",,6"
"USC00207308","1977-08-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   25",",,6,",,,,,,,,,,,,,,,,,"  211",",,6,",,,,
"USC00207308","1977-08-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,6,",,,,,,,,,,,,,,,,,"  211",",,6,",,,,
"USC00207308","1977-08-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   23",",,6,",,,,,,,,,,,,,,,,,"  200",",,6,",,,,
"USC00207308","1977-08-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,6,",,,,,,,,,,,,,,,,,"  211",",,6,",,,,
"USC00207308","1977-08-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  137",",,6,",,,,,,,,,,,,,,,,,"  178",",,6,",,,,
"USC00207308","1977-08-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   97",",,6,",,,,,,,,,,,,,,,,,"  128",",,6,",,,,
"USC00207308","1977-08-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   69",",,6,",,,,,,,,,,,,,,,,,"  133",",,6,",,,,
"USC00207308","1977-08-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,,,,,,,,,,,,,,,"  139",",,6,",,,,
"USC00207308","1977-08-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  163",",,6,",,,,,,,,,,,,,,,,,"  139",",,6,",,,,
"USC00207308","1977-08-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   41",",,6,",,,,,,,,,,,,,,,,,"  206",",,6,",,,,
"USC00207308","1977-08-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   56",",,6,",,,,,,,,,,,,,,,,,"  189",",,6,",,,,
"USC00207308","1977-09-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  267",",,6,",,,,,,,,,,,,,,,,,"  194",",,6,",,,,
"USC00207308","1977-09-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-09-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   56",",,6,",,,,,,,,,,,,,,,,,"  117",",,6,",,,,
"USC00207308","1977-09-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  218",",,6,",,,,,,,,,,,,,,,,,"  144",",,6,",,,,
"USC00207308","1977-09-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   79",",,6,",,,,,,,,,,,,,,,,,"  100",",,6,",,,,
"USC00207308","1977-09-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  163",",,6,",,,,,,,,,,,,,,,,,"  194",",,6,",,,,
"USC00207308","1977-09-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   10",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-09-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   33",",,6,",,,,,,,,,,,,,,,,,"  189",",,6,",,,,
"USC00207308","1977-09-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  122",",,6,",,,,,,,,,,,,,,,,,"  150",",,6,",,,,
"USC00207308","1977-09-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   13",",,6,",,,,,,,,,,,,,,,,,"  156",",,6,",,,,
"USC00207308","1977-10-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  117",",,6,",,,,,,,,,,,,,,,,,"  117",",,6,",,,,
"USC00207308","1977-10-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   20",",,6,",,,,,,,,,,,,,,,,,"   67",",,6,",,,,
"USC00207308","1977-10-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,,,,,,,,,,,,,,,"   44",",,6,",,,,
"USC00207308","1977-10-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   51",",,6,",,,,,,,,,,,,,,,,,"   44",",,6,",,,,
"USC00207308","1977-10-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,,,,,,,,,,,,,,,"  -17",",,6,",,,,
"USC00207308","1977-10-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,,,,,,,,,,,,,,,"  -28",",,6,",,,,
"USC00207308","1977-10-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,6,",,,,,,,,,,,,,,,,,"   67",",,6,",,,,
"USC00207308","1977-10-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   18",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1977-10-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,6,",,,,,,,,,,,,,,,,,"   61",",,6,",,,,
"USC00207308","1977-10-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    8",",,6,",,,,,,,,,,,,,,,,,"   83",",,6,",,,,
"USC00207308","1977-10-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    5",",,6,",,,,,,,,,,,,,,,,,"  122",",,6,",,,,
"USC00207308","1977-10-31","42.1611","-83.7819","228.6","SALINE WWTP, MI US",,,,,,,,,,,,,,,,,,,"   61",",,6,",,,,
"USC00207308","1994-04-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  132",",,6,","   76",",,6,","   76",",,6,",,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  135",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  201",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   18",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  112",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  107",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-04-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   13",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-04","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-05","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-06","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   94",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-07","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-08","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-09","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-10","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-11","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-12","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-13","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-14","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  798",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-15","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-16","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-17","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-18","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-19","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-20","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-21","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  107",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-22","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-23","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-24","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  254",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-25","42.1611","-83.7819","228.6","SALINE WWTP, MI US","  437",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-26","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   30",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-27","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-28","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-29","42.1611","-83.7819","228.6","SALINE WWTP, MI US","   15",",,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-06-30","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-07-01","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-07-02","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
"USC00207308","1994-07-03","42.1611","-83.7819","228.6","SALINE WWTP, MI US","    0","P,,6,",,,,,,,,,,,,,,,,,,,,,,
