"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00004848","2000-02-03","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"   17",",,W","  -39",",,W","   53",",,W"," 0331",",,W"," 0330",",,W","  -11",",,W","  210",",,W","  210",",,W","   89",",,W","  103",",,W",,,,,,,,
"USW00004848","2000-02-04","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"   11",",,W","  -83",",,W","   49",",,W"," 1916",",,W"," 2102",",,W","  -33",",,W","  330",",,W","  340",",,W","   80",",,W","   94",",,W",,,,,,,,
"USW00004848","2000-02-05","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  -22",",,W"," -106",",,W","   61",",,W"," 1542",",,W"," 1440",",,W","  -61",",,W","  230",",,W","  240",",,W","  103",",,W","  130",",,W",,,,,,,,
"USW00004848","2000-02-06","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  -28",",,W"," -156",",,W","   32",",,W"," 1357",",,W"," 1356",",,W","  -89",",,W","  200",",,W","  200",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00004848","2000-02-07","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"   33",",,W","  -89",",,W","   38",",,W"," 1950",",,W"," 1449",",,W","  -28",",,W","   80",",,W","   40",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00004848","2000-02-08","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  -22",",,W"," -128",",,W","   26",",,W"," 2358",",,W"," 2358",",,W","  -72",",,W","  210",",,W","  210",",,W","   67",",,W","   80",",,W",,,,,,,,
"USW00004848","2000-02-09","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"   44",",,W","  -44",",,W","   46",",,W"," 0910",",,W"," 0844",",,W","    0",",,W","  220",",,W","  230",",,W","   89",",,W","  107",",,W",,,,,,,,
"USW00004848","2000-02-10","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"   28",",,W","  -28",",,W","   18",",,W"," 2346",",,W"," 0829",",,W","    0",",,W","  350",",,W","   80",",,W","   40",",,W","   54",",,W",,,,,,,,
"USW00004848","2000-02-11","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US",,,,,"   11",",,W","  -72",",,W","   40",",,W"," 0444",",,W"," 1532",",,W","  -28",",,W","  340",",,W","  330",",,W","   72",",,W","   98",",,W",,,,,,,,
"USW00004848","2000-02-12","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  -22",",,W"," -106",",,W","   28",",,W"," 1147",",,W"," 1147",",,W","  -61",",,W","  120",",,W","  120",",,W","   67",",,W","   76",",,W",,,,,,,,
"USW00004848","2000-02-13","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   28",",,W",,,"    6",",,W","  -56",",,W","   33",",,W"," 1936",",,W"," 1904",",,W","  -22",",,W","   70",",,W","   70",",,W","   80",",,W","  107",",,W",,,,,,,,
"USW00004848","2000-02-14","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   15",",,W",,,"    0",",,W","  -56",",,W","   44",",,W"," 0346",",,W"," 0327",",,W","  -28",",,W","   30",",,W","   20",",,W","   89",",,W","  112",",,W",,,,,,,,
"USW00004848","2000-02-15","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"   33",",,W","  -94",",,W","   40",",,W"," 1530",",,W"," 1603",",,W","  -28",",,W","  170",",,W","  190",",,W","   94",",,W","  103",",,W",,,,,,,,
"USW00004848","2000-02-16","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"   50",",,W","  -33",",,W","   61",",,W"," 1320",",,W"," 0425",",,W","   11",",,W","  320",",,W","  270",",,W","  107",",,W","  134",",,W",,,,,,,,
"USW00004848","2000-02-17","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  -11",",,W","  -83",",,W","   38",",,W"," 2106",",,W"," 2324",",,W","  -44",",,W","   70",",,W","   60",",,W","   72",",,W","   80",",,W",,,,,,,,
"USW00004848","2000-02-18","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   61",",,W",,,"   -6",",,W","  -33",",,W","   61",",,W"," 1403",",,W"," 1423",",,W","  -17",",,W","   60",",,W","   60",",,W","   98",",,W","  125",",,W",,,,,,,,
"USW00004848","2000-02-19","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    3",",,W",,,"  -11",",,W","  -44",",,W","   46",",,W"," 2258",",,W"," 2356",",,W","  -28",",,W","  270",",,W","   10",",,W","   89",",,W","  112",",,W",,,,,,,,
"USW00004848","2000-02-20","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"    6",",,W","  -61",",,W","   52",",,W"," 0613",",,W"," 0607",",,W","  -28",",,W","  270",",,W","  260",",,W","   98",",,W","  116",",,W",,,,,,,,
"USW00004848","2000-02-21","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"   56",",,W","  -83",",,W","   38",",,W"," 1425",",,W"," 1514",",,W","  -11",",,W","  200",",,W","  200",",,W","   67",",,W","   76",",,W",,,,,,,,
"USW00004848","2000-02-22","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  111",",,W","   17",",,W","   48",",,W"," 1432",",,W"," 1342",",,W","   67",",,W","  190",",,W","  180",",,W","   80",",,W","   98",",,W",,,,,,,,
"USW00004848","2000-02-23","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  183",",,W","   56",",,W","   47",",,W"," 1226",",,W"," 1237",",,W","  122",",,W","  220",",,W","  230",",,W","   89",",,W","   98",",,W",,,,,,,,
"USW00004848","2000-02-24","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   58",",,W",,,"  167",",,W","   89",",,W","   52",",,W"," 1740",",,W"," 1739",",,W","  128",",,W","  290",",,W","  300",",,W","  112",",,W","  148",",,W",,,,,,,,
"USW00004848","2000-02-25","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  211",",,W","   83",",,W","   24",",,W"," 1456",",,W"," 1544",",,W","  150",",,W","  190",",,W","  180",",,W","   45",",,W","   58",",,W",,,,,,,,
"USW00004848","2000-02-26","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  228",",,W","  117",",,W","   61",",,W"," 1457",",,W"," 1449",",,W","  172",",,W","  210",",,W","  220",",,W","  125",",,W","  161",",,W",,,,,,,,
"USW00004848","2000-02-27","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   46",",,W",,,"  144",",,W","   22",",,W","   62",",,W"," 1019",",,W"," 1013",",,W","   83",",,W","  240",",,W","  240",",,W","  130",",,W","  156",",,W",,,,,,,,
"USW00004848","2000-02-28","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  117",",,W","    0",",,W","   35",",,W",,,,,"   61",",,W",,,,,,,"    0",",,W",,,,,,,,
"USW00004848","2000-02-29","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,,,,,,," 1620",",,W"," 1605",",,W",,,"  160",",,W","  160",",,W","   80",",,W","   98",",,W",,,,,,,,
"USW00004848","2000-03-01","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  139",",,W","   33",",,W","   80",",,W"," 1404",",,W"," 1400",",,W","   89",",,W","  290",",,W","  280",",,W","  148",",,W","  192",",,W",,,,,,,,
"USW00004848","2000-03-02","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"   39",",,W","  -28",",,W","   51",",,W"," 0544",",,W"," 0529",",,W","    6",",,W","  310",",,W","  300",",,W","  107",",,W","  134",",,W",,,,,,,,
"USW00004848","2000-03-03","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"   89",",,W","  -56",",,W","   18",",,W"," 1557",",,W"," 1706",",,W","   17",",,W","  300",",,W","  290",",,W","   40",",,W","   45",",,W",,,,,,,,
"USW00004848","2000-03-04","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  139",",,W","  -50",",,W","   41",",,W"," 1637",",,W"," 1637",",,W","   44",",,W","  270",",,W","  270",",,W","   98",",,W","  103",",,W",,,,,,,,
"USW00004848","2000-03-05","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  161",",,W","  -17",",,W","   19",",,W"," 2122",",,W"," 2121",",,W","   72",",,W","   30",",,W","   30",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00004848","2000-03-06","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  161",",,W","   11",",,W","   34",",,W"," 1003",",,W"," 1002",",,W","   89",",,W","  100",",,W","  100",",,W","   67",",,W","   76",",,W",,,,,,,,
"USW00004848","2000-03-07","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  239",",,W","   17",",,W","   52",",,W"," 1357",",,W"," 1357",",,W","  128",",,W","  240",",,W","  240",",,W","  130",",,W","  156",",,W",,,,,,,,
"USW00004848","2000-03-08","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  261",",,W","  100",",,W","   57",",,W"," 1505",",,W"," 1502",",,W","  183",",,W","  220",",,W","  220",",,W","  107",",,W","  139",",,W",,,,,,,,
"USW00004848","2000-03-09","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  194",",,W","   28",",,W","   87",",,W"," 1514",",,W"," 1251",",,W","  111",",,W","  290",",,W","  260",",,W","  156",",,W","  183",",,W",,,,,,,,
"USW00004848","2000-03-10","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    3",",,W",,,"   28",",,W","  -22",",,W","   23",",,W"," 0039",",,W"," 2344",",,W","    6",",,W","   60",",,W","   50",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00004848","2000-03-11","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   53",",,W",,,"    6",",,W","  -28",",,W",,," 1849",",,W"," 1849",",,W","  -11",",,W","   20",",,W","   10",",,W","  103",",,W","  130",",,W",,,,,,,,
"USW00004848","2000-03-12","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    8",",,W",,,"   44",",,W","  -67",",,W","   50",",,W"," 0322",",,W"," 0321",",,W","  -11",",,W","  350",",,W","  350",",,W","   94",",,W","  112",",,W",,,,,,,,
"USW00004848","2000-03-13","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    3",",,W",,,"   56",",,W","  -44",",,W","   42",",,W"," 1406",",,W"," 1406",",,W","    6",",,W","  200",",,W","  200",",,W","   89",",,W","  103",",,W",,,,,,,,
"USW00004848","2000-03-14","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  122",",,W","   17",",,W","   45",",,W"," 1529",",,W"," 1604",",,W","   72",",,W","  300",",,W","  210",",,W","   80",",,W","  103",",,W",,,,,,,,
"USW00004848","2000-03-15","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   13",",,W",,,"  178",",,W","   44",",,W","   40",",,W"," 1806",",,W"," 1806",",,W","  111",",,W","  210",",,W","  210",",,W","   89",",,W","  103",",,W",,,,,,,,
"USW00004848","2000-03-16","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   20",",,W",,,"  128",",,W","  -28",",,W","   55",",,W"," 0400",",,W"," 1515",",,W","   50",",,W","   10",",,W","   20",",,W","   94",",,W","  112",",,W",,,,,,,,
"USW00004848","2000-03-17","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"   17",",,W","  -44",",,W","   45",",,W"," 1041",",,W"," 0115",",,W","  -11",",,W","   20",",,W","   10",",,W","   80",",,W","  103",",,W",,,,,,,,
"USW00004848","2000-03-18","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"   44",",,W","  -83",",,W","   44",",,W"," 0845",",,W"," 0854",",,W","  -17",",,W","  100",",,W","  100",",,W","   89",",,W","  107",",,W",,,,,,,,
"USW00004848","2000-03-19","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   89",",,W",,,"   83",",,W","   22",",,W","   35",",,W"," 1935",",,W"," 1935",",,W","   56",",,W","  150",",,W","  160",",,W","   67",",,W","   80",",,W",,,,,,,,
"USW00004848","2000-03-20","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","  112",",,W",,,"   94",",,W","   67",",,W","   49",",,W"," 1439",",,W"," 1512",",,W","   83",",,W","  100",",,W","  100",",,W","   94",",,W","  103",",,W",,,,,,,,
"USW00004848","2000-03-21","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"   94",",,W","   22",",,W","   23",",,W"," 1610",",,W"," 1609",",,W","   61",",,W","   50",",,W","   50",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00004848","2000-03-22","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  133",",,W","   -6",",,W","   13",",,W"," 2059",",,W"," 1349",",,W","   67",",,W","  130",",,W","  320",",,W","   31",",,W","   58",",,W",,,,,,,,
"USW00004848","2000-03-23","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  167",",,W","   33",",,W","   22",",,W"," 1552",",,W"," 1559",",,W","  100",",,W","   60",",,W","   50",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00004848","2000-03-24","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    5",",,W",,,"  228",",,W","   28",",,W","   41",",,W"," 2217",",,W"," 2217",",,W","  128",",,W","  240",",,W","  240",",,W","   94",",,W","  107",",,W",,,,,,,,
"USW00004848","2000-03-25","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  189",",,W","   72",",,W","   66",",,W"," 1649",",,W"," 1634",",,W","  133",",,W","  270",",,W","  270",",,W","  134",",,W","  161",",,W",,,,,,,,
"USW00004848","2000-03-26","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  150",",,W","   33",",,W","   46",",,W"," 1218",",,W"," 1223",",,W","   94",",,W","  260",",,W","  250",",,W","   89",",,W","  143",",,W",,,,,,,,
"USW00004848","2000-03-27","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","  119",",,W",,,"  128",",,W","   33",",,W","   67",",,W"," 1243",",,W"," 1355",",,W","   83",",,W","  260",",,W","  260",",,W","  130",",,W","  148",",,W",,,,,,,,
"USW00004848","2000-03-28","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   69",",,W",,,"  106",",,W","   11",",,W","   31",",,W"," 1524",",,W"," 1524",",,W","   61",",,W","  320",",,W","  320",",,W","   89",",,W","  107",",,W",,,,,,,,
"USW00004848","2000-03-29","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"   94",",,W","   17",",,W","   68",",,W"," 0858",",,W"," 0650",",,W","   56",",,W","  290",",,W","  300",",,W","  103",",,W","  130",",,W",,,,,,,,
"USW00004848","2000-03-30","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  117",",,W","  -22",",,W","   25",",,W"," 0210",",,W"," 1403",",,W","   50",",,W","  310",",,W","  280",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00004848","2000-03-31","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  156",",,W","   -6",",,W","   25",",,W"," 1941",",,W"," 1536",",,W","   78",",,W","  120",",,W","  230",",,W","   45",",,W","   67",",,W",,,,,,,,
"USW00004848","2000-04-01","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  178",",,W","    0",",,W","   29",",,W"," 1459",",,W"," 1505",",,W","   89",",,W","  260",",,W","  240",",,W","   76",",,W","   94",",,W",,,,,,,,
"USW00004848","2000-04-02","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  139",",,W","   89",",,W","   33",",,W"," 0804",",,W"," 0803",",,W","  117",",,W","   20",",,W","   20",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00004848","2000-04-03","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    5",",,W",,,"  167",",,W","   89",",,W","   32",",,W"," 2259",",,W"," 1717",",,W","  128",",,W","  290",",,W","  240",",,W","   67",",,W","   80",",,W",,,,,,,,
"USW00004848","2000-04-04","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    5",",,W",,,"  100",",,W","    0",",,W","   76",",,W"," 1408",",,W"," 1638",",,W","   50",",,W","  300",",,W","  280",",,W","  139",",,W","  170",",,W",,,,,,,,
"USW00004848","2000-04-05","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  122",",,W","  -33",",,W","   51",",,W"," 2346",",,W"," 2337",",,W","   44",",,W","  180",",,W","  180",",,W","   98",",,W","  130",",,W",,,,,,,,
"USW00004848","2000-04-06","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  144",",,W","   33",",,W","   82",",,W"," 0922",",,W"," 0924",",,W","   89",",,W","  290",",,W","  290",",,W","  179",",,W","  219",",,W",,,,,,,,
"USW00004848","2000-04-07","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","  163",",,W",,,"  111",",,W","   -6",",,W","   47",",,W"," 2043",",,W"," 2043",",,W","   56",",,W","   70",",,W","   60",",,W","  116",",,W","  148",",,W",,,,,,,,
"USW00004848","2000-04-08","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    5",",,W",,,"   50",",,W","  -11",",,W","   71",",,W"," 1257",",,W"," 1256",",,W","   22",",,W","  320",",,W","  320",",,W","  125",",,W","  156",",,W",,,,,,,,
"USW00004848","2000-04-09","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  122",",,W","  -33",",,W","   57",",,W"," 1705",",,W"," 1704",",,W","   44",",,W","  290",",,W","  280",",,W","  148",",,W","  179",",,W",,,,,,,,
"USW00004848","2000-04-10","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    3",",,W",,,"   78",",,W","  -22",",,W","   31",",,W"," 0955",",,W"," 0954",",,W","   28",",,W","  290",",,W","  290",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00004848","2000-04-11","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   20",",,W",,,"   39",",,W","    0",",,W","   44",",,W"," 0749",",,W"," 0748",",,W","   22",",,W","   70",",,W","   70",",,W","   80",",,W","   94",",,W",,,,,,,,
"USW00004848","2000-04-12","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"   89",",,W","  -33",",,W","   24",",,W"," 1247",",,W"," 1245",",,W","   28",",,W","  310",",,W","  310",",,W","   76",",,W","   89",",,W",,,,,,,,
"USW00004848","2000-04-13","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  133",",,W","  -28",",,W","   38",",,W"," 1819",",,W"," 1755",",,W","   56",",,W","  100",",,W","   80",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00004848","2000-04-14","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  228",",,W","   22",",,W","   40",",,W"," 1712",",,W"," 1309",",,W","  128",",,W","  190",",,W","  180",",,W","   89",",,W","  107",",,W",,,,,,,,
"USW00004848","2000-04-15","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  250",",,W","   94",",,W","   37",",,W"," 1332",",,W"," 1332",",,W","  172",",,W","  220",",,W","  220",",,W","   80",",,W","   98",",,W",,,,,,,,
"USW00004848","2000-04-16","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  150",",,W","   67",",,W","   48",",,W"," 1944",",,W"," 1944",",,W","  111",",,W","   70",",,W","   80",",,W","   94",",,W","  112",",,W",,,,,,,,
"USW00004848","2000-04-17","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"   72",",,W","   50",",,W","   63",",,W"," 1037",",,W"," 1045",",,W","   61",",,W","   60",",,W","   50",",,W","  103",",,W","  134",",,W",,,,,,,,
"USW00004848","2000-04-18","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  144",",,W","   44",",,W","   27",",,W"," 0021",",,W"," 2354",",,W","   94",",,W","   50",",,W","   30",",,W","   58",",,W","   76",",,W",,,,,,,,
"USW00004848","2000-04-19","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   30",",,W",,,"  150",",,W","   67",",,W","   26",",,W"," 1833",",,W"," 1832",",,W","  111",",,W","  130",",,W","  130",",,W","   80",",,W","  103",",,W",,,,,,,,
"USW00004848","2000-04-20","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","  617",",,W",,,"  144",",,W","   94",",,W","   54",",,W"," 2222",",,W"," 2229",",,W","  122",",,W","  240",",,W","  240",",,W","   94",",,W","  107",",,W",,,,,,,,
"USW00004848","2000-04-21","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    8",",,W",,,"  111",",,W","   61",",,W","   42",",,W"," 1759",",,W"," 1741",",,W","   89",",,W","  320",",,W","  330",",,W","   80",",,W","   98",",,W",,,,,,,,
"USW00004848","2000-04-22","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  144",",,W","   44",",,W","   34",",,W"," 1418",",,W"," 0530",",,W","   94",",,W","  320",",,W","  350",",,W","   63",",,W","   76",",,W",,,,,,,,
"USW00004848","2000-04-23","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  161",",,W","   17",",,W","   17",",,W"," 1410",",,W"," 1132",",,W","   89",",,W","   70",",,W","   70",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00004848","2000-04-24","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  167",",,W","   78",",,W","   43",",,W"," 1454",",,W"," 1653",",,W","  122",",,W","   70",",,W","   60",",,W","   89",",,W","  107",",,W",,,,,,,,
"USW00004848","2000-04-25","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  150",",,W","   56",",,W","   47",",,W"," 1644",",,W"," 1712",",,W","  106",",,W","   60",",,W","   50",",,W","   80",",,W","  107",",,W",,,,,,,,
"USW00004848","2000-04-26","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  161",",,W","   11",",,W","   26",",,W"," 1836",",,W"," 1445",",,W","   89",",,W","  100",",,W","   60",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00004848","2000-04-27","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  139",",,W","   11",",,W","   35",",,W"," 1132",",,W"," 1239",",,W","   78",",,W","   60",",,W","   80",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00004848","2000-04-28","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  156",",,W","   44",",,W","   31",",,W"," 1350",",,W"," 1332",",,W","  100",",,W","   60",",,W","   50",",,W","   76",",,W","  103",",,W",,,,,,,,
"USW00004848","2000-04-29","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  211",",,W","   56",",,W","   29",",,W"," 1917",",,W"," 1916",",,W","  133",",,W","   70",",,W","   60",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00004848","2000-04-30","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  189",",,W","   50",",,W","   28",",,W"," 1608",",,W"," 1611",",,W","  122",",,W","   70",",,W","   80",",,W","   63",",,W","   72",",,W",,,,,,,,
"USW00004848","2000-05-01","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","  244",",,W",,,"  183",",,W","   72",",,W","   37",",,W"," 1311",",,W"," 1311",",,W","  128",",,W","  240",",,W","  240",",,W","  112",",,W","  134",",,W",,,,,,,,
"USW00004848","2000-05-02","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    3",",,W",,,"  178",",,W","   39",",,W","   20",",,W"," 1744",",,W"," 1723",",,W","  111",",,W","  100",",,W","   90",",,W","   58",",,W","   67",",,W",,,,,,,,
"USW00004848","2000-05-03","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  217",",,W","   61",",,W","   33",",,W"," 1724",",,W"," 1652",",,W","  139",",,W","  100",",,W","   80",",,W","   72",",,W","   89",",,W",,,,,,,,
"USW00004848","2000-05-04","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0","T,,W",,,"  272",",,W","  106",",,W","   45",",,W"," 1807",",,W"," 1806",",,W","  189",",,W","  220",",,W","  220",",,W","  103",",,W","  125",",,W",,,,,,,,
"USW00004848","2000-05-05","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  278",",,W","  150",",,W","   42",",,W"," 1417",",,W"," 1520",",,W","  217",",,W","  230",",,W","  270",",,W","   89",",,W","  112",",,W",,,,,,,,
"USW00004848","2000-05-06","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","    0",",,W",,,"  300",",,W","  161",",,W","   46",",,W"," 1401",",,W"," 1359",",,W","  233",",,W","  240",",,W","  240",",,W","   98",",,W","  112",",,W",,,,,,,,
"USW00004848","2000-05-07","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   18",",,W",,,"  300",",,W","  178",",,W","   49",",,W"," 1646",",,W"," 1641",",,W","  239",",,W","  240",",,W","  230",",,W","  107",",,W","  139",",,W",,,,,,,,
"USW00004848","2000-05-08","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","   10",",,W",,,"  300",",,W","  189",",,W","   57",",,W"," 1602",",,W"," 1600",",,W","  244",",,W","  210",",,W","  210",",,W","  116",",,W","  143",",,W",,,,,,,,
"USW00004848","2000-05-09","41.56327","-83.47671","189.0","TOLEDO METCALF FIELD, OH US","  381",",,W",,,"  294",",,W","  150",",,W","   53",",,W"," 1922",",,W"," 1921",",,W","  222",",,W","  260",",,W","  250",",,W","  161",",,W","  215",",,W",,,,,,,,
